 	Label	Area	Mean	Min	Max
588	sequence0107.tif	361920	1310.256	996	4095
589	sequence0108.tif	361920	1310.394	988	4095
590	sequence0109.tif	361920	1311.054	1001	4095
591	sequence0110.tif	361920	1311.518	995	4095
592	sequence0111.tif	361920	1312.285	1007	4095
593	sequence0112.tif	361920	1312.449	1000	4095
594	sequence0113.tif	361920	1312.91	1003	4095
595	sequence0114.tif	361920	1313.53	1010	4095
596	sequence0115.tif	361920	1313.434	997	4095
597	sequence0116.tif	361920	1313.814	1002	4095
598	sequence0117.tif	361920	1313.572	995	4095
599	sequence0118.tif	361920	1313.792	992	4095
600	sequence0119.tif	361920	1313.651	995	4095
601	sequence0120.tif	361920	1313.964	1011	4095
602	sequence0121.tif	361920	1313.967	973	4095
603	sequence0122.tif	361920	1314.016	1007	4095
604	sequence0123.tif	361920	1314.008	1007	4095
605	sequence0124.tif	361920	1314.01	1002	4095
606	sequence0125.tif	361920	1314.188	997	4095
607	sequence0126.tif	361920	1314.144	1005	4095
608	sequence0127.tif	361920	1314.131	1002	4095
609	sequence0128.tif	361920	1313.987	998	4095
610	sequence0129.tif	361920	1314.277	1004	4095
611	sequence0130.tif	361920	1314.27	1002	4095
612	sequence0131.tif	361920	1314.184	1002	4095
613	sequence0132.tif	361920	1314.092	1004	4095
614	sequence0133.tif	361920	1313.89	1003	4095
615	sequence0134.tif	361920	1314.434	1000	4095
616	sequence0135.tif	361920	1313.782	1007	4095
617	sequence0136.tif	361920	1314.198	998	4095
618	sequence0137.tif	361920	1313.976	1002	4095
619	sequence0138.tif	361920	1314.092	994	4095
620	sequence0139.tif	361920	1313.956	1008	4095
621	sequence0140.tif	361920	1314.397	1007	4095
622	sequence0141.tif	361920	1314.365	1000	4095
623	sequence0142.tif	361920	1314.131	994	4095
624	sequence0143.tif	361920	1314.398	991	4095
625	sequence0144.tif	361920	1314.238	1007	4095
626	sequence0145.tif	361920	1314.462	1001	4095
627	sequence0146.tif	361920	1314.369	997	4095
628	sequence0147.tif	361920	1313.807	1002	4095
629	sequence0148.tif	361920	1297.284	945	4095
630	sequence0149.tif	361920	1297.262	963	4095
631	sequence0150.tif	361920	1297.163	948	4095
632	sequence0151.tif	361920	1297.436	959	4095
633	sequence0152.tif	361920	1298.53	960	4095
634	sequence0153.tif	361920	1300.42	967	4095
635	sequence0154.tif	361920	1301.3	945	4095
636	sequence0155.tif	361920	1302.346	961	4095
637	sequence0156.tif	361920	1303.036	970	4095
638	sequence0157.tif	361920	1303.738	970	4095
639	sequence0158.tif	361920	1303.998	963	4095
640	sequence0159.tif	361920	1303.811	963	4095
641	sequence0000.tif	361920	1238.374	975	4095
642	sequence0001.tif	361920	1238.36	966	4095
643	sequence0002.tif	361920	1238.121	980	4095
644	sequence0003.tif	361920	1238.259	980	4095
645	sequence0004.tif	361920	1238.355	969	4095
646	sequence0005.tif	361920	1238.624	965	4095
647	sequence0006.tif	361920	1238.847	968	4095
648	sequence0007.tif	361920	1239.023	977	4095
649	sequence0008.tif	361920	1238.89	981	4095
650	sequence0009.tif	361920	1239.448	981	4095
651	sequence0010.tif	361920	975.443	702	4095
652	sequence0011.tif	361920	975.715	692	4095
653	sequence0012.tif	361920	975.974	691	4095
654	sequence0013.tif	361920	976.174	697	4095
655	sequence0014.tif	361920	976.381	704	4095
656	sequence0015.tif	361920	976.206	699	4095
657	sequence0016.tif	361920	976.369	689	4095
658	sequence0017.tif	361920	976.136	703	4095
659	sequence0018.tif	361920	976.094	702	4095
660	sequence0019.tif	361920	976.078	708	4095
661	sequence0020.tif	361920	511.034	346	4095
662	sequence0021.tif	361920	510.814	355	4095
663	sequence0022.tif	361920	510.453	365	4095
664	sequence0023.tif	361920	510.061	346	4095
665	sequence0024.tif	361920	510.064	348	4095
666	sequence0025.tif	361920	509.828	359	4095
667	sequence0026.tif	361920	509.618	359	4095
668	sequence0027.tif	361920	509.5	357	4095
669	sequence0028.tif	361920	509.513	361	4095
670	sequence0029.tif	361920	509.217	355	4095
671	sequence0030.tif	361920	339.138	236	4095
672	sequence0031.tif	361920	338.875	238	4059
673	sequence0032.tif	361920	338.972	239	4095
674	sequence0033.tif	361920	338.85	238	4095
675	sequence0034.tif	361920	338.755	235	4095
676	sequence0035.tif	361920	338.684	234	4095
677	sequence0036.tif	361920	338.54	233	4095
678	sequence0037.tif	361920	338.547	236	4045
679	sequence0038.tif	361920	338.305	236	4095
680	sequence0039.tif	361920	338.194	238	4095
681	sequence0040.tif	361920	271.446	179	3141
682	sequence0041.tif	361920	271.309	184	3219
683	sequence0042.tif	361920	271.235	184	3707
684	sequence0043.tif	361920	271.234	184	3872
685	sequence0044.tif	361920	271.149	183	3969
686	sequence0045.tif	361920	271.002	183	3926
687	sequence0046.tif	361920	270.991	184	3396
688	sequence0047.tif	361920	271.029	186	3503
689	sequence0048.tif	361920	270.949	186	3693
690	sequence0049.tif	361920	270.805	187	3587
691	sequence0050.tif	361920	270.787	185	3709
692	sequence0051.tif	361920	270.115	188	3503
693	sequence0052.tif	361920	269.819	186	3664
694	sequence0053.tif	361920	270.026	180	3173
695	sequence0054.tif	361920	689.511	505	4095
696	sequence0055.tif	361920	868.805	642	4095
697	sequence0056.tif	361920	947.734	706	4095
698	sequence0057.tif	361920	992.811	746	4095
699	sequence0058.tif	361920	1024.285	757	4095
700	sequence0059.tif	361920	1048.627	784	4095
701	sequence0060.tif	361920	1067.702	793	4095
702	sequence0061.tif	361920	1083.739	811	4095
703	sequence0062.tif	361920	1096.557	819	4095
704	sequence0063.tif	361920	1107.565	826	4095
705	sequence0064.tif	361920	1116.59	837	4095
706	sequence0065.tif	361920	1124.478	844	4095
707	sequence0066.tif	361920	1131.3	839	4095
708	sequence0067.tif	361920	1137.5	850	4095
709	sequence0068.tif	361920	1142.984	845	4095
710	sequence0069.tif	361920	1148.015	861	4095
711	sequence0070.tif	361920	1152.528	867	4095
712	sequence0071.tif	361920	1156.478	866	4095
713	sequence0072.tif	361920	1159.947	868	4095
714	sequence0073.tif	361920	1163.218	877	4095
715	sequence0074.tif	361920	1166.76	865	4095
716	sequence0075.tif	361920	1169.53	879	4095
717	sequence0076.tif	361920	1171.973	878	4095
718	sequence0077.tif	361920	1174.523	871	4095
719	sequence0078.tif	361920	1176.697	881	4095
720	sequence0079.tif	361920	1178.771	880	4095
721	sequence0080.tif	361920	1181.337	876	4095
722	sequence0081.tif	361920	1183.105	891	4095
723	sequence0082.tif	361920	1184.927	881	4095
724	sequence0083.tif	361920	1186.464	884	4095
725	sequence0084.tif	361920	1188.09	890	4095
726	sequence0085.tif	361920	1189.655	894	4095
727	sequence0086.tif	361920	1190.805	894	4095
728	sequence0087.tif	361920	1192.022	880	4095
729	sequence0088.tif	361920	1193.096	885	4095
730	sequence0089.tif	361920	1194.06	890	4095
731	sequence0090.tif	361920	1195.265	888	4095
732	sequence0091.tif	361920	1196.544	889	4095
733	sequence0092.tif	361920	1197.727	889	4095
734	sequence0093.tif	361920	1198.68	885	4095
735	sequence0094.tif	361920	1199.907	894	4095
736	sequence0095.tif	361920	1200.665	895	4095
737	sequence0096.tif	361920	1201.465	891	4095
738	sequence0097.tif	361920	1202.125	904	4095
739	sequence0098.tif	361920	1203.029	891	4095
740	sequence0099.tif	361920	1203.989	895	4095
741	sequence0100.tif	361920	1204.97	902	4095
742	sequence0101.tif	361920	1205.91	907	4095
743	sequence0102.tif	361920	1206.244	902	4095
744	sequence0103.tif	361920	1207.528	902	4095
745	sequence0104.tif	361920	1208.145	908	4095
746	sequence0105.tif	361920	1209.384	908	4095
747	sequence0106.tif	361920	1209.569	910	4095
748	sequence0107.tif	361920	1210.343	909	4095
749	sequence0108.tif	361920	1211.185	887	4095
750	sequence0109.tif	361920	1211.76	903	4095
751	sequence0110.tif	361920	1212.214	903	4095
752	sequence0111.tif	361920	1212.859	916	4095
753	sequence0112.tif	361920	1213.378	909	4095
754	sequence0113.tif	361920	1213.751	906	4095
755	sequence0114.tif	361920	1214.608	912	4095
756	sequence0115.tif	361920	1214.991	917	4095
757	sequence0116.tif	361920	1215.416	909	4095
758	sequence0117.tif	361920	1216.11	900	4095
759	sequence0118.tif	361920	1216.806	914	4095
760	sequence0119.tif	361920	1217.053	916	4095
761	sequence0120.tif	361920	1217.527	911	4095
762	sequence0121.tif	361920	1217.883	905	4095
763	sequence0122.tif	361920	1218.55	906	4095
764	sequence0123.tif	361920	1219.173	912	4095
765	sequence0124.tif	361920	1219.506	906	4095
766	sequence0125.tif	361920	1220.079	911	4095
767	sequence0126.tif	361920	1220.516	909	4095
768	sequence0127.tif	361920	1221.061	912	4095
769	sequence0128.tif	361920	1221.504	908	4095
770	sequence0129.tif	361920	1222.096	909	4095
771	sequence0130.tif	361920	1222.366	914	4095
772	sequence0131.tif	361920	1222.771	911	4095
773	sequence0132.tif	361920	1222.866	913	4095
774	sequence0133.tif	361920	1223.449	908	4095
775	sequence0134.tif	361920	1223.917	919	4095
776	sequence0135.tif	361920	1223.948	919	4095
777	sequence0136.tif	361920	1224.651	916	4095
778	sequence0137.tif	361920	1225.056	924	4095
779	sequence0138.tif	361920	1225.217	889	4095
780	sequence0139.tif	361920	1225.659	912	4095
781	sequence0140.tif	361920	1226.235	906	4095
782	sequence0141.tif	361920	1226.412	901	4095
783	sequence0142.tif	361920	1227.011	914	4095
784	sequence0143.tif	361920	1227.435	912	4095
785	sequence0144.tif	361920	1227.911	922	4095
786	sequence0145.tif	361920	1228.369	920	4095
787	sequence0146.tif	361920	1229.023	915	4095
788	sequence0147.tif	361920	1229.264	920	4095
789	sequence0148.tif	361920	1205.88	893	4095
790	sequence0149.tif	361920	1209.725	905	4095
791	sequence0150.tif	361920	1211.355	889	4095
792	sequence0151.tif	361920	1211.953	910	4095
793	sequence0152.tif	361920	1212.577	900	4095
794	sequence0153.tif	361920	1213.242	896	4095
795	sequence0154.tif	361920	1213.535	905	4095
796	sequence0155.tif	361920	1213.893	909	4095
797	sequence0156.tif	361920	1214.555	894	4095
798	sequence0157.tif	361920	1214.828	905	4095
799	sequence0158.tif	361920	1215.345	905	4095
800	sequence0159.tif	361920	1215.284	899	4095
801	sequence0000.tif	361920	1269.9	916	4095
802	sequence0001.tif	361920	1269.649	917	4095
803	sequence0002.tif	361920	1269.822	920	4095
804	sequence0003.tif	361920	1269.607	899	4095
805	sequence0004.tif	361920	1269.845	914	4095
806	sequence0005.tif	361920	1269.652	913	4095
807	sequence0006.tif	361920	1270.093	916	4095
808	sequence0007.tif	361920	1270.085	916	4095
809	sequence0008.tif	361920	1269.627	909	4095
810	sequence0009.tif	361920	1270.115	914	4095
811	sequence0010.tif	361920	1009.307	749	4095
812	sequence0011.tif	361920	1000.211	740	4095
813	sequence0012.tif	361920	997.182	740	4095
814	sequence0013.tif	361920	995.966	744	4095
815	sequence0014.tif	361920	995.193	741	4095
816	sequence0015.tif	361920	994.789	742	4095
817	sequence0016.tif	361920	994.475	741	4095
818	sequence0017.tif	361920	994.193	733	4095
819	sequence0018.tif	361920	994.137	738	4095
820	sequence0019.tif	361920	994.229	732	4095
821	sequence0020.tif	361920	508.094	371	4095
822	sequence0021.tif	361920	507.402	377	4095
823	sequence0022.tif	361920	507.259	368	4095
824	sequence0023.tif	361920	507.264	373	4095
825	sequence0024.tif	361920	507.275	373	4095
826	sequence0025.tif	361920	507.517	364	4095
827	sequence0026.tif	361920	507.43	363	4095
828	sequence0027.tif	361920	507.575	372	4095
829	sequence0028.tif	361920	507.805	365	4095
830	sequence0029.tif	361920	507.734	361	4095
831	sequence0030.tif	361920	337.49	239	4095
832	sequence0031.tif	361920	337.106	240	4095
833	sequence0032.tif	361920	337.168	239	4095
834	sequence0033.tif	361920	337.17	241	4095
835	sequence0034.tif	361920	336.952	246	4095
836	sequence0035.tif	361920	337.071	244	4095
837	sequence0036.tif	361920	336.872	230	4095
838	sequence0037.tif	361920	336.753	238	4095
839	sequence0038.tif	361920	336.809	235	4095
840	sequence0039.tif	361920	336.721	240	4095
841	sequence0040.tif	361920	267.321	193	4095
842	sequence0041.tif	361920	267.264	191	4095
843	sequence0042.tif	361920	267.265	192	4095
844	sequence0043.tif	361920	267.252	190	4095
845	sequence0044.tif	361920	267.31	189	4095
846	sequence0045.tif	361920	267.106	189	4095
847	sequence0046.tif	361920	267.182	187	4095
848	sequence0047.tif	361920	267.221	187	4095
849	sequence0048.tif	361920	267.17	189	4095
850	sequence0049.tif	361920	267.222	192	4095
851	sequence0050.tif	361920	266.59	192	4095
852	sequence0051.tif	361920	266.679	190	4095
853	sequence0052.tif	361920	266.453	185	4095
854	sequence0053.tif	361920	266.625	190	4095
855	sequence0054.tif	361920	615.726	447	4095
856	sequence0055.tif	361920	1005.383	715	4095
857	sequence0056.tif	361920	1158.634	842	4095
858	sequence0057.tif	361920	1202.293	887	4095
859	sequence0058.tif	361920	1217.776	910	4095
860	sequence0059.tif	361920	1227.71	903	4095
861	sequence0060.tif	361920	1233.479	914	4095
862	sequence0061.tif	361920	1238.172	916	4095
863	sequence0062.tif	361920	1241.278	904	4095
864	sequence0063.tif	361920	1243.321	917	4095
865	sequence0064.tif	361920	1245.102	923	4095
866	sequence0065.tif	361920	1246.443	926	4095
867	sequence0066.tif	361920	1247.638	914	4095
868	sequence0067.tif	361920	1249.005	919	4095
869	sequence0068.tif	361920	1249.743	919	4095
870	sequence0069.tif	361920	1250.672	923	4095
871	sequence0070.tif	361920	1251.38	911	4095
872	sequence0071.tif	361920	1252.49	920	4095
873	sequence0072.tif	361920	1252.651	922	4095
874	sequence0073.tif	361920	1253.01	921	4095
875	sequence0074.tif	361920	1254.114	922	4095
876	sequence0075.tif	361920	1254.335	921	4095
877	sequence0076.tif	361920	1254.782	921	4095
878	sequence0077.tif	361920	1255.576	921	4095
879	sequence0078.tif	361920	1255.57	909	4095
880	sequence0079.tif	361920	1255.948	922	4095
881	sequence0080.tif	361920	1256.695	926	4095
882	sequence0081.tif	361920	1257.227	910	4095
883	sequence0082.tif	361920	1257.164	936	4095
884	sequence0083.tif	361920	1257.157	925	4095
885	sequence0084.tif	361920	1257.707	935	4095
886	sequence0085.tif	361920	1257.765	935	4095
887	sequence0086.tif	361920	1257.518	924	4095
888	sequence0087.tif	361920	1258.046	912	4095
889	sequence0088.tif	361920	1257.676	925	4095
890	sequence0089.tif	361920	1257.772	923	4095
891	sequence0090.tif	361920	1257.981	920	4095
892	sequence0091.tif	361920	1258.479	916	4095
893	sequence0092.tif	361920	1258.666	911	4095
894	sequence0093.tif	361920	1258.778	907	4095
895	sequence0094.tif	361920	1259.036	922	4095
896	sequence0095.tif	361920	1259.108	927	4095
897	sequence0096.tif	361920	1258.856	912	4095
898	sequence0097.tif	361920	1258.809	919	4095
899	sequence0098.tif	361920	1259.401	929	4095
900	sequence0099.tif	361920	1259.619	921	4095
901	sequence0100.tif	361920	1260.431	907	4095
902	sequence0101.tif	361920	1261.431	927	4095
903	sequence0102.tif	361920	1261.43	933	4095
904	sequence0103.tif	361920	1262.412	918	4095
905	sequence0104.tif	361920	1262.817	926	4095
906	sequence0105.tif	361920	1263.171	925	4095
907	sequence0106.tif	361920	1263.099	923	4095
908	sequence0107.tif	361920	1263.465	912	4095
909	sequence0108.tif	361920	1263.371	913	4095
910	sequence0109.tif	361920	1263.178	918	4095
911	sequence0110.tif	361920	1263.019	932	4095
912	sequence0111.tif	361920	1263.006	928	4095
913	sequence0112.tif	361920	1262.963	926	4095
914	sequence0113.tif	361920	1263.186	924	4095
915	sequence0114.tif	361920	1263.213	915	4095
916	sequence0115.tif	361920	1263.025	927	4095
917	sequence0116.tif	361920	1263.216	905	4095
918	sequence0117.tif	361920	1263.212	923	4095
919	sequence0118.tif	361920	1263.288	927	4095
920	sequence0119.tif	361920	1263.393	927	4095
921	sequence0120.tif	361920	1263.105	931	4095
922	sequence0121.tif	361920	1263.237	928	4095
923	sequence0122.tif	361920	1263.445	924	4095
924	sequence0123.tif	361920	1263.528	929	4095
925	sequence0124.tif	361920	1263.759	923	4095
926	sequence0125.tif	361920	1263.793	929	4095
927	sequence0126.tif	361920	1263.598	928	4095
928	sequence0127.tif	361920	1263.713	937	4095
929	sequence0128.tif	361920	1263.66	921	4095
930	sequence0129.tif	361920	1264.008	931	4095
931	sequence0130.tif	361920	1263.894	909	4095
932	sequence0131.tif	361920	1263.775	929	4095
933	sequence0132.tif	361920	1263.702	932	4095
934	sequence0133.tif	361920	1263.526	930	4095
935	sequence0134.tif	361920	1263.521	931	4095
936	sequence0135.tif	361920	1263.37	924	4095
937	sequence0136.tif	361920	1263.387	927	4095
938	sequence0137.tif	361920	1263.384	918	4095
939	sequence0138.tif	361920	1263.285	933	4095
940	sequence0139.tif	361920	1263.436	931	4095
941	sequence0140.tif	361920	1263.721	913	4095
942	sequence0141.tif	361920	1263.518	926	4095
943	sequence0142.tif	361920	1263.418	928	4095
944	sequence0143.tif	361920	1263.699	920	4095
945	sequence0144.tif	361920	1263.877	915	4095
946	sequence0145.tif	361920	1263.618	929	4095
947	sequence0146.tif	361920	1263.836	923	4095
948	sequence0147.tif	361920	1262.95	913	4095
949	sequence0148.tif	361920	1305.224	978	4095
950	sequence0149.tif	361920	1306.838	974	4095
951	sequence0150.tif	361920	1307.138	973	4095
952	sequence0151.tif	361920	1306.894	984	4095
953	sequence0152.tif	361920	1307.037	980	4095
954	sequence0153.tif	361920	1307.168	981	4095
955	sequence0154.tif	361920	1307.213	966	4095
956	sequence0155.tif	361920	1306.925	946	4095
957	sequence0156.tif	361920	1306.69	979	4095
958	sequence0157.tif	361920	1306.85	973	4095
959	sequence0158.tif	361920	1306.85	962	4095
960	sequence0159.tif	361920	1306.316	973	4095
961	sequence0000.tif	361920	1254.659	1019	4095
962	sequence0001.tif	361920	1254.635	1021	4095
963	sequence0002.tif	361920	1254.66	1030	4095
964	sequence0003.tif	361920	1254.779	1022	4095
965	sequence0004.tif	361920	1255.339	1024	4095
966	sequence0005.tif	361920	1255.608	1020	4095
967	sequence0006.tif	361920	1255.981	1026	4095
968	sequence0007.tif	361920	1256.177	1026	4095
969	sequence0008.tif	361920	1256.017	1019	4095
970	sequence0009.tif	361920	1256.518	1013	4095
971	sequence0010.tif	361920	996.469	803	4095
972	sequence0011.tif	361920	996.541	797	4095
973	sequence0012.tif	361920	996.819	811	4095
974	sequence0013.tif	361920	997.265	804	4095
975	sequence0014.tif	361920	997.554	802	4095
976	sequence0015.tif	361920	997.435	799	4095
977	sequence0016.tif	361920	997.345	798	4095
978	sequence0017.tif	361920	997.185	800	4095
979	sequence0018.tif	361920	997.261	806	4095
980	sequence0019.tif	361920	997.14	800	4095
981	sequence0020.tif	361920	519.737	403	2994
982	sequence0021.tif	361920	519.309	394	2924
983	sequence0022.tif	361920	519.048	399	2933
984	sequence0023.tif	361920	518.799	398	2896
985	sequence0024.tif	361920	518.507	393	2857
986	sequence0025.tif	361920	518.392	400	2909
987	sequence0026.tif	361920	518.253	405	2895
988	sequence0027.tif	361920	518.085	400	2920
989	sequence0028.tif	361920	517.917	388	2936
990	sequence0029.tif	361920	517.951	396	2934
991	sequence0030.tif	361920	343.444	255	1983
992	sequence0031.tif	361920	343.228	258	2081
993	sequence0032.tif	361920	343.2	256	2037
994	sequence0033.tif	361920	343.175	253	1993
995	sequence0034.tif	361920	342.882	253	2012
996	sequence0035.tif	361920	342.905	258	2031
997	sequence0036.tif	361920	342.803	258	2046
998	sequence0037.tif	361920	342.658	255	2005
999	sequence0038.tif	361920	342.446	255	1983
1000	sequence0039.tif	361920	342.372	255	2003
1001	sequence0040.tif	361920	274.37	196	1659
1002	sequence0041.tif	361920	274.262	199	1650
1003	sequence0042.tif	361920	274.381	199	1721
1004	sequence0043.tif	361920	274.191	198	1656
1005	sequence0044.tif	361920	274.202	197	1633
1006	sequence0045.tif	361920	274.027	197	1643
1007	sequence0046.tif	361920	274.19	199	1601
1008	sequence0047.tif	361920	274.059	202	1649
1009	sequence0048.tif	361920	273.986	198	1635
1010	sequence0049.tif	361920	273.922	202	1552
1011	sequence0050.tif	361920	274.009	199	1604
1012	sequence0051.tif	361920	273.451	195	1634
1013	sequence0052.tif	361920	273.13	191	1653
1014	sequence0053.tif	361920	273.044	191	1678
1015	sequence0054.tif	361920	509.866	411	3323
1016	sequence0055.tif	361920	558.156	436	4095
1017	sequence0056.tif	361920	574.739	458	4095
1018	sequence0057.tif	361920	584.038	465	4095
1019	sequence0058.tif	361920	590	462	4095
1020	sequence0059.tif	361920	594.528	474	4095
1021	sequence0060.tif	361920	597.629	477	4095
1022	sequence0061.tif	361920	600.529	476	4095
1023	sequence0062.tif	361920	602.524	481	4095
1024	sequence0063.tif	361920	604.148	482	4095
1025	sequence0064.tif	361920	605.497	484	4095
1026	sequence0065.tif	361920	606.445	482	4095
1027	sequence0066.tif	361920	607.303	465	4095
1028	sequence0067.tif	361920	608.146	481	4095
1029	sequence0068.tif	361920	608.714	487	4095
1030	sequence0069.tif	361920	609.657	482	4095
1031	sequence0070.tif	361920	610.078	488	4095
1032	sequence0071.tif	361920	610.847	493	4095
1033	sequence0072.tif	361920	611.145	488	4095
1034	sequence0073.tif	361920	611.367	486	4095
1035	sequence0074.tif	361920	612.096	487	4095
1036	sequence0075.tif	361920	612.553	491	4095
1037	sequence0076.tif	361920	612.721	494	4095
1038	sequence0077.tif	361920	613.224	493	4095
1039	sequence0078.tif	361920	613.454	488	4095
1040	sequence0079.tif	361920	613.537	493	4095
1041	sequence0080.tif	361920	613.971	495	4095
1042	sequence0081.tif	361920	614.277	491	4095
1043	sequence0082.tif	361920	614.561	492	4095
1044	sequence0083.tif	361920	614.586	496	4095
1045	sequence0084.tif	361920	614.737	498	4095
1046	sequence0085.tif	361920	614.687	493	4095
1047	sequence0086.tif	361920	615.263	499	4095
1048	sequence0087.tif	361920	614.706	490	4095
1049	sequence0088.tif	361920	614.154	503	4095
1050	sequence0089.tif	361920	613.73	502	4095
1051	sequence0090.tif	361920	613.6	492	4095
1052	sequence0091.tif	361920	613.919	496	4095
1053	sequence0092.tif	361920	613.877	485	4095
1054	sequence0093.tif	361920	613.873	492	4095
1055	sequence0094.tif	361920	614.173	491	4095
1056	sequence0095.tif	361920	613.953	490	4095
1057	sequence0096.tif	361920	613.918	492	4095
1058	sequence0097.tif	361920	613.962	488	4095
1059	sequence0098.tif	361920	613.948	492	4095
1060	sequence0099.tif	361920	614.058	496	4095
1061	sequence0100.tif	361920	614.164	501	4095
1062	sequence0101.tif	361920	614.59	492	4095
1063	sequence0102.tif	361920	614.714	490	4095
1064	sequence0103.tif	361920	615.095	487	4095
1065	sequence0104.tif	361920	615.19	496	4095
1066	sequence0105.tif	361920	615.521	492	4095
1067	sequence0106.tif	361920	615.272	494	4095
1068	sequence0107.tif	361920	615.676	497	4095
1069	sequence0108.tif	361920	615.783	493	4095
1070	sequence0109.tif	361920	616.107	488	4095
1071	sequence0110.tif	361920	615.903	498	4095
1072	sequence0111.tif	361920	616.264	498	4095
1073	sequence0112.tif	361920	616.355	500	4095
1074	sequence0113.tif	361920	616.62	489	4095
1075	sequence0114.tif	361920	616.796	499	4095
1076	sequence0115.tif	361920	617.073	507	4095
1077	sequence0116.tif	361920	617.784	501	4095
1078	sequence0117.tif	361920	618.492	502	4095
1079	sequence0118.tif	361920	619.816	501	4095
1080	sequence0119.tif	361920	620.836	501	4095
1081	sequence0120.tif	361920	621.811	505	4095
1082	sequence0121.tif	361920	623	504	4095
1083	sequence0122.tif	361920	623.986	505	4095
1084	sequence0123.tif	361920	625.457	495	4095
1085	sequence0124.tif	361920	626.84	496	4095
1086	sequence0125.tif	361920	628.421	500	4095
1087	sequence0126.tif	361920	629.903	504	4095
1088	sequence0127.tif	361920	631.46	506	4095
1089	sequence0128.tif	361920	632.998	508	4095
1090	sequence0129.tif	361920	634.031	510	4095
1091	sequence0130.tif	361920	635.939	511	4095
1092	sequence0131.tif	361920	637.446	506	4095
1093	sequence0132.tif	361920	638.92	517	4095
1094	sequence0133.tif	361920	640.784	501	4095
1095	sequence0134.tif	361920	642.02	511	4095
1096	sequence0135.tif	361920	643.3	513	4095
1097	sequence0136.tif	361920	644.204	509	4095
1098	sequence0137.tif	361920	645.314	506	4095
1099	sequence0138.tif	361920	646.511	512	4095
1100	sequence0139.tif	361920	648.056	509	4095
1101	sequence0140.tif	361920	648.506	507	4095
1102	sequence0141.tif	361920	649.559	505	4095
1103	sequence0142.tif	361920	650.499	509	4095
1104	sequence0143.tif	361920	650.549	505	4095
1105	sequence0144.tif	361920	651.344	512	4095
1106	sequence0145.tif	361920	652.21	509	4095
1107	sequence0146.tif	361920	652.415	496	4095
1108	sequence0147.tif	361920	651.944	507	4095
1109	sequence0148.tif	361920	656.383	512	4095
1110	sequence0149.tif	361920	658.776	505	4095
1111	sequence0150.tif	361920	659.832	513	4095
1112	sequence0151.tif	361920	660.456	520	4095
1113	sequence0152.tif	361920	661.864	499	4095
1114	sequence0153.tif	361920	661.361	497	4095
1115	sequence0154.tif	361920	661.153	487	4095
1116	sequence0155.tif	361920	661.638	493	4095
1117	sequence0156.tif	361920	662.754	475	4095
1118	sequence0157.tif	361920	662.211	460	4095
1119	sequence0158.tif	361920	662.413	459	4095
1120	sequence0159.tif	361920	662.381	449	4095
1121	sequence0000.tif	361920	1283.589	986	4095
1122	sequence0001.tif	361920	1283.359	983	4095
1123	sequence0002.tif	361920	1283.296	991	4095
1124	sequence0003.tif	361920	1283.396	985	4095
1125	sequence0004.tif	361920	1283.632	981	4095
1126	sequence0005.tif	361920	1283.7	990	4095
1127	sequence0006.tif	361920	1284.095	980	4095
1128	sequence0007.tif	361920	1284.483	984	4095
1129	sequence0008.tif	361920	1283.983	981	4095
1130	sequence0009.tif	361920	1284.377	987	4095
1131	sequence0010.tif	361920	1023.763	784	4095
1132	sequence0011.tif	361920	1024.035	782	4095
1133	sequence0012.tif	361920	1024.374	786	4095
1134	sequence0013.tif	361920	1024.734	776	4095
1135	sequence0014.tif	361920	1025.014	780	4095
1136	sequence0015.tif	361920	1024.964	790	4095
1137	sequence0016.tif	361920	1024.804	779	4095
1138	sequence0017.tif	361920	1024.941	796	4095
1139	sequence0018.tif	361920	1024.91	792	4095
1140	sequence0019.tif	361920	1024.824	788	4095
1141	sequence0020.tif	361920	535.742	399	4095
1142	sequence0021.tif	361920	535.368	399	4095
1143	sequence0022.tif	361920	535.02	393	4095
1144	sequence0023.tif	361920	534.966	398	4095
1145	sequence0024.tif	361920	534.65	399	4095
1146	sequence0025.tif	361920	534.462	400	4095
1147	sequence0026.tif	361920	534.149	393	4095
1148	sequence0027.tif	361920	534.1	395	4095
1149	sequence0028.tif	361920	534.181	392	4095
1150	sequence0029.tif	361920	533.938	395	4095
1151	sequence0030.tif	361920	353.76	252	4095
1152	sequence0031.tif	361920	353.51	254	4095
1153	sequence0032.tif	361920	353.527	252	4095
1154	sequence0033.tif	361920	353.555	251	4095
1155	sequence0034.tif	361920	353.343	255	4095
1156	sequence0035.tif	361920	353.18	251	4095
1157	sequence0036.tif	361920	353.113	253	4095
1158	sequence0037.tif	361920	352.972	255	4095
1159	sequence0038.tif	361920	352.846	244	4095
1160	sequence0039.tif	361920	352.736	255	4095
1161	sequence0040.tif	361920	282.385	195	3500
1162	sequence0041.tif	361920	282.23	191	3306
1163	sequence0042.tif	361920	282.354	195	3191
1164	sequence0043.tif	361920	282.258	195	3204
1165	sequence0044.tif	361920	282.255	195	3550
1166	sequence0045.tif	361920	282.126	198	3767
1167	sequence0046.tif	361920	281.979	190	3892
1168	sequence0047.tif	361920	281.945	195	3883
1169	sequence0048.tif	361920	281.899	197	3671
1170	sequence0049.tif	361920	281.998	191	4095
1171	sequence0050.tif	361920	282.097	197	4068
1172	sequence0051.tif	361920	281.488	192	4095
